Transcription Start	Translation Start	Translation Stop	Transcription Stop	Strand	Name	Synonym	Product	Raw Counts ev6	Normalized Counts ev6	RPKM ev6	Expression ev6
3079506	3079330	3078887	3078873	-	cmtB	b2934	putative mannitol-specific enzyme IIA component of PTS	76	17020	29	38
3081701	3081635	3079644	3079644	-	tktA	b2935	transketolase 1, thiamine triphosphate-binding	687	151985	58	76
3081885	3081913	3082671	3082671	+	loiP	b2936	Phe-Phe periplasmic metalloprotease, OM lipoprotein; low salt-inducible; heat shock protein that binds Era	572	126468	128	166
3083847	3083797	3082877	3082877	-	speB	b2937	agmatinase	549	121383	101	131
3085911	3085911	3083935	3083897	-	speA	b2938	biosynthetic arginine decarboxylase, PLP-binding	1676	370746	144	187
3086079	3086051	3085920	3085912	-	yqgB	b2939	uncharacterized protein	101	22332	129	169
3086156	3086187	3086402	3086413	+	yqgC	b2940	uncharacterized protein	70	15481	55	71
3086319			3086268	-	-	predicted RNA	antisense: yqgC	128	28461	420	547
3086503	3086706	3087860	3087860	+	metK	b2942	S-adenosylmethionine synthetase	643	142186	94	123
3088105	3088284	3089678	3089678	+	galP	b2943	D-galactose transporter	229	50701	27	36
3088377			3088364	-	-	predicted RNA	antisense: galP	23	5143	282	367
3089755	3089755	3090252	3090252	+	yggI	b2944	Zn-dependent metalloprotease-related protein	84	18715	28	37
	3090347	3091054		+	endA	b2945	DNA-specific endonuclease I	53	11916	12	16
3091134	3091134	3091865	3091865	+	rsmE	b2946	16S rRNA m(3)U1498 methyltransferase, SAM-dependent	128	28356	29	38
3091866	3091878	3092828	3092880	+	gshB	b2947	glutathione synthetase	416	92037	74	96
3092916	3092937	3093500		+	yqgE	b2948	uncharacterized protein	302	66770	90	118
	3093500	3093916	3093919	+	yqgF	b2949	putative Holliday junction resolvase	79	17612	32	42
	3095080	3094100		-	yggR	b2950	putative PilT family AAA+ ATPase	100	22148	17	22
3095098	3095098	3095802	3095802	+	yggS	b2951	UPF0001 family protein, PLP-binding	181	40154	43	56
	3095820	3096386		+	yggT	b2952	putative inner membrane protein; compensates for loss in K+ uptake	55	12291	16	21
	3096383	3096673	3096673	+	yggU	b2953	UPF0235 family protein	98	21773	57	74
3096674	3096681	3097274		+	rdgB	b2954	dITP/XTP pyrophosphatase	114	25406	32	42
	3097267	3098403	3098403	+	yggW	b2955	HemN family putative oxidoreductase	238	52814	35	46
3099565	3099565	3098558	3098558	-	yggM	b2956	DUF1202 family putative secreted protein	269	59590	45	59
3100771	3100728	3099682	3099566	-	ansB	b2957	periplasmic L-asparaginase 2	122	27008	19	25
3101623	3101623	3100904	3100772	-	yggN	b2958	DUF2884 family putative periplasmic protein	196	43365	46	60
	3102133	3101807	3101674	-	yggL	b2959	DUF469 family protein	1928	426265	1001	1303
3102852	3102852	3102133		-	trmI	b2960	tRNA m(7)G46 methyltransferase, SAM-dependent	737	162950	173	226
3102993	3103013	3104065	3104065	+	mutY	b2961	adenine DNA glycosylase	346	76506	55	72
3104066	3104093	3104368	3104396	+	yggX	b2962	protein that protects iron-sulfur proteins against oxidative damage	413	91322	254	330
3104397	3104433	3105512	3105551	+	mltC	b2963	membrane-bound lytic murein transglycosylase C	170	37749	26	34
3105604	3105714	3106970	3106970	+	nupG	b2964	nucleoside transporter	353	78168	47	62
3109216	3109155	3107020	3107020	-	speC	b2965	ornithine decarboxylase, constitutive	430	95188	34	44
3109553	3109553	3110260	3110355	+	yqgA	b2966	DUF554 family putative inner membrane protein	167	37089	40	52
3110366			3110441	+	pheV	b2967	Phe tRNA	30	6789	68	89
3111126	3111126	3110590	3110481	-	yghD	b2968	putative membrane-anchored secretion pathway M-type protein	131	29017	41	54
3113477	3113477	3113067	3113026	-	yghG	b2971	secretin (GspDbeta) OM localization lipoprotein pilotin	91	20247	37	49
3114358	3114352	3113543	3113488	-	pppA	b2972	bifunctional prepilin leader peptidase/ methylase	115	25565	24	31
3119157	3119112	3114550	3114550	-	yghJ	b4466	DUF4092 family putative lipoprotein peptidase	844	186658	31	40
	3121279	3119597		-	glcA	b2975	glycolate transporter	110	24524	11	14
3123826	3123805	3121634	3121612	-	glcB	b2976	malate synthase G	348	77093	27	35
3124235	3124231	3123827	3123827	-	glcG	b2977	DUF336 family protein	63	14106	26	34
	3125459	3124236		-	glcF	b4467	glycolate oxidase 4Fe-4S iron-sulfur cluster subunit	133	29440	18	24
	3126522	3125470		-	glcE	b4468	glycolate oxidase FAD binding subunit	41	9199	6	8
	3128021	3126522		-	glcD	b2979	glycolate oxidase subunit, FAD-linked	123	27196	13	18
	3128272	3129036		+	glcC	b2980	glycolate-inducible glc operon transcriptional repressor; autorepressor	76	16869	16	22
3128853			3128810	-	-	predicted RNA	antisense: glcC	81	17950	313	407
3130159	3130178	3131194	3131326	+	insH1	b2982	IS5 transposase and trans-activator	468	103506	78	101
	3132408	3131341		-	yghQ	b2983	putative inner membrane polysaccharide flippase	56	12531	9	11
	3133212	3132454		-	yghR	b2984	putative ATP-binding protein	79	17600	17	23
	3133957	3133244		-	yghS	b2985	putative ATP-binding protein	61	13498	14	18
3133806	3134131	3134823	3134888	+	yghT	b2986	putative ATP-binding protein	93	20698	22	29
	3136371	3134872		-	pitB	b2987	phosphate transporter	106	23486	12	15
3138745	3138522	3136663	3136642	-	gss	b2988	fused glutathionylspermidine amidase/glutathionylspermidine synthetase	696	153990	63	82
3138492	3138727	3139593	3139593	+	yghU	b2989	putative S-transferase	369	81597	72	94
3139969	3139964	3139716	3139716	-	hybG	b2990	hydrogenase 2 accessory protein	30	6660	20	26
	3140318	3139977		-	hybF	b2991	protein involved with the maturation of hydrogenases 1 and 2	10	2410	5	7
	3140799	3140311		-	hybE	b2992	hydrogenase 2-specific chaperone	66	14677	23	30
	3141286	3140792		-	hybD	b2993	maturation protease for hydrogenase 2	51	11358	17	22
	3142989	3141286		-	hybC	b2994	hydrogenase 2, large subunit	262	58083	26	34
	3144164	3142986		-	hybB	b2995	putative hydrogenase 2 cytochrome b type component	91	20170	13	17
3145140	3145140	3144154		-	hybA	b2996	hydrogenase 2 4Fe-4S ferredoxin-type component	118	26241	20	26
3146449	3146261	3145143	3145143	-	hybO	b2997	hydrogenase 2, small subunit	166	36834	25	32
3146901	3146737	3146450	3146450	-	yghW	b2998	DUF2623 family protein	122	27134	72	94
3147891	3147897	3148937	3148963	+	gpr	b3001	L-glyceraldehyde 3-phosphate reductase	146	32400	23	31
3149489	3149471	3148977	3148974	-	yqhA	b3002	UPF0114 family putative inner membrane protein	397	87858	136	177
3149591	3149662	3150546	3150546	+	yghA	b3003	putative oxidoreductase	213	47179	40	53
3151249	3151243	3150818	3150609	-	exbD	b3005	membrane spanning protein in TonB-ExbB-ExbD complex	328	72628	130	170
3152198	3151984	3151250	3151250	-	exbB	b3006	membrane spanning protein in TonB-ExbB-ExbD complex	756	167295	174	227
3152151	3152236	3153423	3153458	+	metC	b3008	cystathionine beta-lyase, PLP-dependent	410	90686	58	76
3153563	3153563	3154222	3154222	+	yghB	b3009	general envelope maintenance protein; DedA family inner membrane protein	170	37660	43	57
3155218	3155218	3154262	3154026	-	yqhC	b3010	transcriptional activator of yqhD	123	27334	21	28
	3155355	3156518		+	yqhD	b3011	aldehyde reductase, NADPH-dependent	106	23536	15	20
3156570	3156623	3157450	3157649	+	dkgA	b3012	2,5-diketo-D-gluconate reductase A	435	96324	89	116
3157650	3157650	3158576	3158581	+	yqhG	b3013	DUF3828 family putative periplasmic protein	269	59661	49	64
3158627	3158627	3158884	3158884	+	yqhH	b3014	outer membrane lipoprotein, Lpp paralog	31	6942	20	26
3161185	3161146	3158927	3158927	-	ygiQ	b4469	Radical SAM superfamily protein	463	102395	35	46
	3162669	3161257		-	ftsP	b3017	septal ring component that protects the divisome from stress; multicopy suppressor of ftsI(Ts)	108	23956	13	16
3163493	3163481	3162744	3162670	-	plsC	b3018	1-acyl-sn-glycerol-3-phosphate acyltransferase	298	65901	68	89
3165973	3165973	3163715	3163661	-	parC	b3019	DNA topoisomerase IV, subunit A	548	121171	41	53
3167721	3167718	3166111	3166085	-	ygiS	b3020	putative inner membrane ABC superfamily transporter permease	201	44520	21	27
3168247	3168246	3167851	3167851	-	mqsA	b3021	antitoxin for MqsR toxin; transcriptional repressor	130	28835	55	72
3168698	3168544	3168248	3168248	-	mqsR	b3022	GCU-specific mRNA interferase toxin of the MqsR-MqsA toxin-antitoxin system; biofilm/motility regulator; anti-repressor	592	130927	338	440
3168522			3168567	+	-	predicted RNA	antisense: mqsR	82	18199	303	395
3169283	3169231	3168749	3168699	-	ygiV	b3023	transcriptional repressor for mcbR biofilm gene	61	13544	21	28
3169819	3169676	3169284	3169284	-	ygiW	b3024	hydrogen peroxide and cadmium resistance periplasmic protein; stress-induced OB-fold protein	467	103368	202	263
3169795	3169828	3170487		+	qseB	b3025	quorum sensing DNA-binding response regulator in two-component regulatory system with QseC	132	29330	34	44
	3170484	3171833	3172058	+	qseC	b3026	quorum sensing sensory histidine kinase in two-component regulatory system with QseB	245	54349	30	40
3172601	3172211	3171879	3171879	-	ygiZ	b3027	inner membrane protein	139	30770	70	92
3172474	3172530	3173111	3173118	+	mdaB	b3028	NADPH quinone reductase	113	25074	33	43
3173119	3173142	3173456	3173456	+	ygiN	b3029	quinol monooxygenase	319	70635	172	224
3175424	3175396	3173504	3173476	-	parE	b3030	DNA topoisomerase IV, subunit B	882	195093	79	103
	3176006	3175425	3175425	-	yqiA	b3031	acyl CoA esterase	205	45530	60	78
3176833	3176833	3176006		-	cpdA	b3032	3',5' cAMP phosphodiesterase	134	29652	27	35
	3177280	3176858	3176834	-	yqiB	b3033	DUF1249 protein YqiB	341	75413	136	178
3177910	3177910	3177281		-	nudF	b3034	ADP-ribose pyrophosphatase	350	77578	94	123
3177873	3178115	3179596	3179605	+	tolC	b3035	transport channel	750	165953	86	111
3179632	3179744	3180415	3180415	+	ygiB	b3037	DUF1190 family protein	361	79924	91	118
3180416	3180421	3181581	3181581	+	ygiC	b3038	ATP-Grasp family ATPase	646	143006	94	123
3182407	3182407	3181619	3181495	-	ygiD	b3039	4,5- DOPA-extradiol-dioxygenase	145	32158	31	40
3182320	3182550	3183323	3183324	+	zupT	b3040	zinc transporter	331	73291	72	94
3183612			3183409	-	-	predicted RNA	-	2278	503632	1896	2468
3183505			3183558	+	-	predicted RNA	-	103	22829	324	422
3184530	3184466	3183813	3183813	-	ribB	b3041	3,4-dihydroxy-2-butanone-4-phosphate synthase	355	78511	92	120
3184718			3184585	-	-	predicted RNA	-	764	168993	968	1261
3184711	3184840	3185130	3185170	+	yqiC	b3042	BMFP family putative fusogenic protein	590	130558	344	448
3185389	3185414	3185965	3185996	+	ygiL	b3043	putative fimbrial-like adhesin protein	238	52765	73	95
3186168	3186187	3186552		+	insC1	b3044	IS2 repressor TnpA	62	13918	29	38
	3186510	3187415	3187699	+	insD1	b3045	IS2 transposase TnpB	166	36917	31	40
3188625			3188608	-	-	predicted RNA	-	27	6128	261	340
3189627	3189881	3190630	3190631	+	yqiH	b3047	putative periplasmic pilin chaperone	481	106518	109	142
3190128			3190018	-	-	predicted RNA	antisense: yqiH	256	56698	392	510
3190224			3190186	-	-	predicted RNA	antisense: yqiH	60	13311	262	341
3190632	3190632	3191696	3191696	+	yqiI	b3048	fimbrial protein	745	164875	118	154
3190673			3190640	-	-	predicted RNA	antisense: yqiI	61	13522	305	397
3190996			3190829	-	-	predicted RNA	antisense: yqiI	313	69241	316	412
3191424			3191351	-	-	predicted RNA	antisense: yqiI	168	37295	387	503
3192576	3191939	3191739	3191730	-	glgS	b3049	motility and biofilm regulator	855	189123	722	940
3191702	3192208	3192837	3192863	+	yqiJ	b3050	DUF1449 family inner membrane protein	235	52037	63	82
3192864	3192864	3194525	3194532	+	yqiK	b3051	PHB family membrane protein, function unknown	389	86022	39	51
3194865			3194723	-	sibD	b4447	-	551	121828	654	851
3194741	3194766	3194825	3194877	+	ibsD	b4664	toxic membrane protein	17	3896	49	64
3195240			3195099	-	sibE	b4611	-	353	78232	423	550
	3195141	3195200		+	ibsE	b4666	toxic membrane protein	5	1179	15	19
3196800	3196753	3195320	3195241	-	hldE	b3052	fused heptose 7-phosphate kinase/heptose 1-phosphate adenyltransferase	338	74864	40	52
3199663	3199641	3196801	3196801	-	glnE	b3053	fused deadenylyltransferase/adenylyltransferase for glutamine synthetase	548	121187	32	42
3201106	3200965	3199664	3199664	-	ygiF	b3054	inorganic triphosphatase	232	51331	30	39
3201060	3201207	3201827	3201890	+	ygiM	b3055	SH3 domain protein	270	59744	73	96
3201891	3201891	3203129	3203129	+	cca	b3056	fused tRNA nucleotidyl transferase/2'3'-cyclic phosphodiesterase/2'nucleotidase and phosphatase	346	76592	47	61
3204131	3204131	3203310	3203310	-	bacA	b3057	undecaprenyl pyrophosphate phosphatase	167	37068	34	45
3204643	3204589	3204221	3204132	-	folB	b3058	bifunctional dihydroneopterin aldolase/dihydroneopterin triphosphate 2'-epimerase	166	36797	76	99
	3204694	3205311		+	plsY	b3059	putative glycerol-3-phosphate acyltransferase	44	9816	12	15
3206279	3206256	3205324	3205284	-	ttdR	b3060	transcriptional activator of ttdABT	329	72954	60	78
	3206463	3207374		+	ttdA	b3061	L-tartrate dehydratase, alpha subunit	97	21623	18	23
	3207371	3207976	3207976	+	ttdB	b3062	L-tartrate dehydratase, beta subunit	74	16541	20	27
	3208024	3209487		+	ttdT	b3063	L-tartrate/succinate antiporte	78	17425	9	11
	3210543	3209530		-	tsaD	b3064	tRNA(ANN) t(6)A37 threonylcarbamoyladenosine modification protein; glycation binding protein	63	14133	10	13
3210657	3210781	3210996	3211072	+	rpsU	b3065	30S ribosomal subunit protein S21	217	48063	170	222
3211107	3211107	3212852	3212884	+	dnaG	b3066	DNA primase	859	190002	83	108
3212885	3213047	3214888	3214888	+	rpoD	b3067	RNA polymerase, sigma 70 (sigma D) factor	2689	594654	248	322
3215605	3215473	3214967	3214967	-	mug	b3068	G/U mismatch-specific DNA glycosylase; xanthine DNA glycosylase	74	16498	24	32
3215598			3215673	+	ileX	b3069	Ile tRNA	5	1249	12	16
	3216491	3215727		-	yqjH	b3070	putative siderophore interacting protein	59	13157	13	17
3216712	3216779	3217402	3217402	+	yqjI	b3071	PadR family putative transcriptional regulator	102	22553	27	36
3219171	3219076	3217556	3217556	-	aer	b3072	fused signal transducer for aerotaxis sensory component/methyl accepting chemotaxis component	248	54840	27	36
3219460	3219494	3220873	3220873	+	patA	b3073	putrescine:2-oxoglutaric acid aminotransferase, PLP-dependent	539	119357	66	86
3221497	3221247	3220915	3220915	-	ygjH	b3074	putative tRNA binding protein; putative tRNA corner chaperone	75	16725	38	50
3221378	3221466	3222449	3222449	+	ebgR	b3075	transcriptional repressor	269	59554	46	60
	3222633	3225725		+	ebgA	b3076	evolved beta-D-galactosidase, alpha subunit	218	48300	11	15
	3225722	3226171	3226233	+	ebgC	b3077	evolved beta-D-galactosidase, beta subunit; cupin superfamily	53	11812	20	26
	3226234	3227667		+	ygjI	b3078	putative transporter	123	27254	14	19
3227586			3227573	-	-	predicted RNA	antisense: ygjI	26	5812	318	415
3227762	3227801	3228871	3228887	+	ygjJ	b3079	putative periplasmic protein	135	29886	21	27
	3228888	3231239		+	ygjK	b3080	alpha-glucosidase	219	48564	15	20
	3231665	3233683		+	fadH	b3081	2,4-dienoyl-CoA reductase, NADH and FMN-linked	159	35327	13	17
	3234144	3233728	3233728	-	higA	b3082	antitoxinof the HigB-HigA toxin-antitoxin system	136	30110	55	72
3234508	3234455	3234141		-	higB	b3083	mRNA interferase toxin of the HigB-HigA toxin-antitoxin system	100	22228	54	70
3234247			3234312	+	-	predicted RNA	antisense: higB	150	33355	388	505
3235887	3235875	3234739	3234738	-	rlmG	b3084	23S rRNA m(2)G1835 methyltransferase, SAM-dependent	205	45444	30	39
3235852	3235960	3236463	3236466	+	ygjP	b3085	putative metal dependent hydrolase	95	21018	32	41
3236508	3236540	3237232	3237243	+	ygjQ	b3086	DUF218 superfamily protein	113	25080	27	36
3236597			3236558	-	-	predicted RNA	antisense: ygjQ	86	19123	367	478
3237281	3237311	3238297	3238425	+	ygjR	b3087	putative NAD(P)-dependent dehydrogenase	307	67884	52	68
	3238580	3239545		+	alx	b3088	putative membrane-bound redox modulator	95	21094	16	21
3239863	3239944	3241188	3241188	+	sstT	b3089	sodium:serine/threonine symporter	221	48975	30	39
3241744	3241744	3241193	3241193	-	ygjV	b3090	Imp-YgjV family inner membrane protein	128	28317	39	51
	3243314	3241827		-	uxaA	b3091	altronate hydrolase	138	30604	15	20
	3244741	3243329		-	uxaC	b3092	uronate isomerase	147	32701	17	23
	3245104	3246522		+	exuT	b3093	hexuronate transporter	136	30183	16	21
3246564	3246652	3247428	3247428	+	exuR	b3094	hexuronate regulon transcriptional repressor; autorepressor	383	84809	83	109
3247657			3247618	-	-	predicted RNA	-	76	16891	324	422
3247773	3247773	3248435	3248436	+	yqjA	b3095	general envelope maintenance protein; DedA family inner membrane protein	543	120152	139	181
3248439	3248439	3248822	3248836	+	mzrA	b3096	modulator of EnvZ/OmpR regulon	222	49286	98	128
3248862	3248969	3249337	3249374	+	yqjC	b3097	DUF1090 family putative periplasmic protein	2904	642113	1336	1740
3249375	3249375	3249680	3249680	+	yqjD	b3098	membrane-anchored ribosome-binding protein	1687	373037	936	1219
3249681	3249683	3250087		+	yqjE	b3099	DUF1469 family inner membrane protein	570	126121	239	311
	3250077	3250376	3250400	+	yqjK	b3100	uncharacterized protein	48	10707	27	35
3250536	3250562	3250954	3250984	+	yqjF	b3101	putative quinol oxidase subunit	67	15024	29	38
3251008	3251024	3252010	3252030	+	yqjG	b3102	putative S-transferase	260	57650	44	58
3252262	3252304	3252669	3252910	+	yhaH	b3103	DUF805 family inner membrane protein	145	32164	67	87
3252911	3252911	3253267	3253338	+	yhaI	b3104	DUF805 family inner membrane protein	64	14364	30	40
3253142			3253106	-	-	predicted RNA	antisense: yhaI	55	12177	252	329
3254214	3254214	3253318	3253301	-	yhaJ	b3105	LysR family putative transcriptional regulator	172	38102	32	42
	3254319	3255020		+	yhaK	b3106	redox-sensitive bicupin	51	11410	12	16
3255028	3255043	3255207	3255207	+	yhaL	b3107	uncharacterized protein	52	11505	53	69
	3256651	3255341		-	yhaM	b4470	putative L-serine dehydratase alpha chain	91	20152	11	15
	3258010	3256679		-	yhaO	b3110	putative transporter	145	32096	18	24
3258078			3258163	+	-	predicted RNA	-	183	40617	362	472
3259649	3259649	3258285	3258285	-	tdcG	b4471	L-serine dehydratase 3, anaerobic	215	47535	26	34
	3260110	3259721		-	tdcF	b3113	putative reactive intermediate deaminase	33	7326	14	18
	3262418	3260124		-	tdcE	b3114	pyruvate formate-lyase 4/2-ketobutyrate formate-lyase	213	47158	15	20
3263685	3263660	3262452	3262419	-	tdcD	b3115	propionate kinase/acetate kinase C, anaerobic	143	31823	20	26
3262431			3262481	+	-	predicted RNA	antisense: tdcD	110	24389	367	478
	3265017	3263686		-	tdcC	b3116	L-threonine/L-serine transporter	145	32133	18	24
3266075	3266028	3265039	3265018	-	tdcB	b3117	L-threonine dehydratase, catabolic	329	72831	56	73
3267443	3267065	3266127	3266101	-	tdcA	b3118	tdc operon transcriptional activator	893	197617	161	210
3266682			3266778	+	-	predicted RNA	antisense: tdcA	286	63386	501	653
3267028			3267078	+	-	predicted RNA	antisense: tdcA	89	19756	297	387
3267141			3267169	+	-	predicted RNA	-	44	9927	262	342
3267284	3267380	3267598	3267759	+	tdcR	b3119	L-threonine dehydratase operon activator protein	73	16191	56	73
3267797	3267854	3268393	3268393	+	yhaB	b3120	uncharacterized protein	745	164835	234	305
